"Group.1","Group.2","Group.3","V1","V2"
2015,"50F0","Saithe",339.8274,284315.74
2016,"50F0","Saithe",383.632,411185.45
2012,"50F1","Saithe",237.0194,263498.65
2013,"50F1","Saithe",345.638,307167.15
2014,"50F1","Saithe",291.2986,281684.15
2015,"50F1","Saithe",263.3043,229767.62
2016,"50F1","Saithe",431.8026,469766.33
2012,"50F2","Saithe",161.6646,177499.03
2013,"50F2","Saithe",244.9345,229725.03
2014,"50F2","Saithe",212.0172,192872.46
2015,"50F2","Saithe",237.0876,219128.52
2016,"50F2","Saithe",226.6836,230122.11
2012,"50F3","Saithe",3.9906,4116.9
2013,"50F3","Saithe",6.5738,6923.24
2014,"50F3","Saithe",0.6904,586.33
2015,"50F3","Saithe",9.1861,9403.44
2016,"50F3","Saithe",1.126,1011.24
2014,"51E0","Saithe",23.0208,17880.06
2015,"51E0","Saithe",1.3093,1192.03
2016,"51E0","Saithe",3.1038,2673.76
2014,"51E1","Saithe",40.3891,38935.48
2015,"51E1","Saithe",4.35,3829.7
2016,"51E1","Saithe",4.9175,5760.75
2014,"51E2","Saithe",8.2204,8491.89
2015,"51E2","Saithe",1.5379,1385.31
2016,"51E2","Saithe",102.8859,86413.78
2015,"51E3","Saithe",2.3775,2207.57
2016,"51E3","Saithe",0.801,836.23
2014,"51E4","Saithe",28.1538,19872.42
2015,"51E4","Saithe",3.8505,5093.16
2016,"51E4","Saithe",10.3074,11651.58
2016,"51E5","Saithe",0.4271,517.36
2015,"51E7","Saithe",4.2111,3927.98
2016,"51E7","Saithe",0.2122,217.95
2012,"51E8","Saithe",305.0451,280551.62
2013,"51E8","Saithe",67.1267,56433.54
2014,"51E8","Saithe",71.774,68828.87
2015,"51E8","Saithe",216.7692,221339.79
2016,"51E8","Saithe",83.8423,79686.58
2012,"51E9","Saithe",90.3317,94069.42
2013,"51E9","Saithe",132.5797,100631.52
2014,"51E9","Saithe",113.2329,99155.06
2015,"51E9","Saithe",163.8803,137342.14
2016,"51E9","Saithe",130.4207,120165.83
2012,"51F0","Saithe",59.0281,61610.75
2013,"51F0","Saithe",103.8349,86519.1
2014,"51F0","Saithe",55.7274,50196.55
2015,"51F0","Saithe",61.9893,54130.71
2016,"51F0","Saithe",69.8314,69503.57
2012,"51F1","Saithe",87.9976,88628.24
2013,"51F1","Saithe",208.3988,198038.45
2014,"51F1","Saithe",164.1954,171090.04
2015,"51F1","Saithe",190.2463,204781.07
2016,"51F1","Saithe",186.0759,210591.24
2012,"51F2","Saithe",7.2334,7705.63
2013,"51F2","Saithe",2.1924,2305.27
2014,"51F2","Saithe",2.2449,2024.57
2015,"51F2","Saithe",0.719,730.32
2016,"51F2","Saithe",7.9678,8628.44
2016,"52E1","Saithe",17.1882,25528.06
2014,"52E4","Saithe",5.9777,4801.87
2015,"52E4","Saithe",0.2504,242.94
2016,"52E4","Saithe",13.5992,17344.14
2012,"52E8","Saithe",54.5586,50871.23
2013,"52E8","Saithe",20.6715,20187.81
2014,"52E8","Saithe",0.8389,850.71
2015,"52E8","Saithe",35.9759,37892.57
2016,"52E8","Saithe",2.3229,2726.63
2012,"52E9","Saithe",237.1991,242575.7
2013,"52E9","Saithe",45.3585,44394.18
2014,"52E9","Saithe",11.8063,11145.36
2015,"52E9","Saithe",81.9597,96542.72
2016,"52E9","Saithe",103.2004,109184.95
2012,"52F0","Saithe",99.2473,102000.59
2013,"52F0","Saithe",249.6586,227433.6
2014,"52F0","Saithe",348.0226,417679.51
2015,"52F0","Saithe",102.5859,100537.38
2016,"52F0","Saithe",117.7608,133099.56
2012,"52F1","Saithe",129.998,127851.07
2013,"52F1","Saithe",28.5705,27008.37
2014,"52F1","Saithe",131.891,116861.52
2015,"52F1","Saithe",46.977,48581.49
2016,"52F1","Saithe",218.1764,265506.34
2014,"53E1","Saithe",1.5493,1693.8
2016,"53E1","Saithe",31.83,36042.36
2016,"53E2","Saithe",6.4049,12008.92
2014,"53E4","Saithe",30.2909,23438.45
2015,"53E4","Saithe",39.0191,32030.68
2016,"53E4","Saithe",3.5331,4814.09
2012,"53F0","Saithe",93.0617,97864.19
2013,"53F0","Saithe",270.4131,225184.55
2014,"53F0","Saithe",246.0077,300190.64
2015,"53F0","Saithe",20.6764,19836.82
2016,"53F0","Saithe",12.4492,12069.99
2012,"53F1","Saithe",31.1236,27395.19
2013,"53F1","Saithe",24.2604,19267.59
2014,"53F1","Saithe",41.3546,38854.82
2016,"53F1","Saithe",1.2849,1101.59
2013,"54F5","Saithe",7.8279,7772.9
2014,"54F5","Saithe",0.6541,687.16
2015,"54F5","Saithe",26.8634,39143.88
2013,"55F5","Saithe",11.3963,11300.7
2015,"55F5","Saithe",12.169,19470.43
2016,"55F5","Saithe",0.642,47.29
2013,"55F6","Saithe",1.974,433.94
2013,"56F7","Saithe",6.86,0
2016,"57B2","Saithe",2.0121,1659.9
2013,"58F8","Saithe",7.2097,7151.8
2015,"58F8","Saithe",56.3816,52295.77
2016,"58F8","Saithe",0.3788,126.88
2013,"60B9","Saithe",3.0949,2501.63
2016,"60B9","Saithe",0.76,625.51
2014,"63G1","Saithe",10.3115,10844.77
2015,"63G1","Saithe",10.1644,11409.93
2016,"63G1","Saithe",2.1785,729.82
2013,"64G0","Saithe",8.4057,8336.74
2015,"64G0","Saithe",8.7112,7752.94
2016,"64G0","Saithe",0.4563,563.12
2015,"64G1","Saithe",1.0823,963.25
2016,"64G1","Saithe",0.2847,95.4
2013,"65G1","Saithe",0.5289,524.45
2014,"65G1","Saithe",1.1902,1251.34
2015,"65G1","Saithe",5.7633,8149.5
2016,"65G1","Saithe",14.0514,5373.93
2014,"65G2","Saithe",0.5345,561.53
2015,"65G2","Saithe",0.6049,967.84
2016,"65G2","Saithe",1.8487,619.3
2013,"66G2","Saithe",0.7494,744.21
2014,"66G2","Saithe",0.7144,750.52
2015,"66G2","Saithe",0.3629,580.71
2016,"66G2","Saithe",0.2359,79.02
2013,"66G3","Saithe",4.7111,4677.81
2014,"66G3","Saithe",1.0123,1064.52
2016,"66G3","Saithe",2.5778,1222.54
2013,"68G5","Saithe",0.5874,582.5
2014,"68G5","Saithe",95.4112,100239.21
2016,"68G5","Saithe",4.5939,1538.97
2013,"68G6","Saithe",15.9776,15843.59
2014,"68G6","Saithe",76.4384,80306.13
2016,"68G6","Saithe",7.9434,6097.03
2013,"69G7","Saithe",1.3742,1364.74
2014,"69G7","Saithe",0.1185,124.54
2015,"69G7","Saithe",2.1059,1874.21
2016,"69G7","Saithe",3.78,3857.01
2013,"69G8","Saithe",0.2352,233.2
2014,"69G8","Saithe",0.5948,624.89
2016,"69G8","Saithe",2.5483,2005.08
2013,"70G7","Saithe",0.696,458.2
2015,"70G7","Saithe",0.1135,101.02
2016,"70G7","Saithe",0.5686,190.48
2013,"70G8","Saithe",2.6287,1793.45
2015,"70G8","Saithe",0.458,407.63
2016,"70G8","Saithe",3.0316,2454.87
2014,"70G9","Saithe",0.2381,250.17
2015,"70G9","Saithe",0.3983,354.46
2016,"70G9","Saithe",0.8524,285.57
2013,"70H0","Saithe",0.1245,123.67
2015,"70H0","Saithe",0.1135,101.02
2016,"70H0","Saithe",0.6635,222.28
2016,"70J0","Saithe",25.5058,20158.52
2014,"70J1","Saithe",1.0107,1061.88
2016,"70J1","Saithe",40.7811,13661.59
2016,"71G6","Saithe",0.8901,298.2
2016,"71G7","Saithe",0.6284,210.52
2013,"71H2","Saithe",3.182,2124.89
2014,"71H2","Saithe",1.2371,999.61
2015,"71H2","Saithe",0.8553,761.2
2016,"71H2","Saithe",1.3261,444.25
2016,"71H3","Saithe",0.1419,47.54
2013,"71H5","Saithe",0.1868,185.51
2014,"71H5","Saithe",0.8922,937.34
2015,"71H5","Saithe",0.1136,101.02
2016,"71H5","Saithe",3.917,2410.88
2013,"71H6","Saithe",0.4161,61.84
2014,"71H6","Saithe",3.1518,3311.27
2015,"71H6","Saithe",1.7651,1571.15
2016,"71H6","Saithe",28.7997,21384
2016,"71H7","Saithe",3.7692,2971.28
2015,"71H9","Saithe",0.1224,187.23
2016,"71H9","Saithe",10.5121,8410.41
2016,"71J0","Saithe",1.8322,613.8
2016,"72G5","Saithe",0.3667,122.83
2016,"72H4","Saithe",2.9711,1851.99
2014,"72H5","Saithe",0.1777,0
2016,"72H5","Saithe",2.5925,2038.78
2016,"72H6","Saithe",2.0533,1579.13
2016,"72H7","Saithe",1.3922,1295.34
2015,"72H8","Saithe",2.4872,3003.23
2016,"72H8","Saithe",16.92,14929.35
2016,"72J0","Saithe",0.2617,87.69
2012,"72J3","Saithe",0.6004,655.25
2013,"72J3","Saithe",2.5927,1918.5
2015,"73H7","Saithe",0.9044,1092.08
2016,"73H7","Saithe",4.8978,3739.09
2015,"73H8","Saithe",4.898,7489.05
2016,"73H8","Saithe",2.1295,1624.17
2016,"73H9","Saithe",0.9163,695.15
2015,"74H8","Saithe",0.0612,93.61
2016,"74H8","Saithe",0.4851,368.02
2016,"75H0","Saithe",0.2232,159.29
2012,"75H3","Saithe",0.0496,54.15
2016,"75H3","Saithe",0.1104,69.57
2015,"75H9","Saithe",4.6526,6914.86
2016,"75H9","Saithe",51.5355,18106.61
2015,"75J0","Saithe",0.3058,268.33
2016,"75J0","Saithe",26.6928,9258.94
2014,"75J2","Saithe",0.36,198
2015,"75J2","Saithe",1.2953,739.67
2016,"75J2","Saithe",7.2606,2482.72
2013,"75J3","Saithe",0.0708,70.25
2015,"75J3","Saithe",0.5859,341.62
2016,"75J3","Saithe",0.9604,335.7
2015,"75J4","Saithe",0.4087,234.98
2016,"76G8","Saithe",0.0519,17.4
2013,"76G9","Saithe",0.0721,71.49
2015,"76G9","Saithe",0.1356,182.58
2016,"76G9","Saithe",0.1104,69.57
2013,"76H0","Saithe",0.1093,62.92
2013,"76H1","Saithe",0.436,432.87
2015,"77G9","Saithe",0.0678,91.29
2015,"77H0","Saithe",0.0678,91.29
2016,"77H0","Saithe",0.2098,70.29
2012,"77H1","Saithe",1.7774,1938.99
2013,"77H1","Saithe",1.4637,778.59
2014,"77H1","Saithe",0.1185,0
2013,"77H2","Saithe",0.0459,0
2012,"77H3","Saithe",0.55,600.01
2013,"77H3","Saithe",0.0459,0
2012,"77H4","Saithe",1.501,1637.56
2012,"77H5","Saithe",0.3505,382.32
2016,"77J1","Saithe",0.032,11.5
2016,"77J2","Saithe",0.0966,34.5
2016,"77J3","Saithe",0.0322,11.5
2016,"81J7","Saithe",0.1092,155.88
2012,"82H8","Saithe",0.0476,115.2
2015,"82H8","Saithe",0.12,67.4
2013,"82J3","Saithe",0.0068,0
2013,"82J4","Saithe",0.0085,0
2013,"82J5","Saithe",0.017,0
2013,"83H6","Saithe",0.0034,0
2013,"83H7","Saithe",0.0221,0
2012,"83H8","Saithe",0.1428,345.6
2013,"83H8","Saithe",0.0102,0
2013,"83J4","Saithe",0.0051,0
2013,"83J5","Saithe",0.0102,0
2013,"83J6","Saithe",0.007,0
2013,"84H6","Saithe",0.0034,0
2013,"84H7","Saithe",0.0034,0
2013,"84H8","Saithe",0.0085,0
2013,"84J2","Saithe",0.0102,0
2013,"84J3","Saithe",0.0204,0
2013,"84J4","Saithe",0.0153,0
2013,"84J5","Saithe",0.0034,0
2013,"84J6","Saithe",0.0017,0
2013,"85J3","Saithe",0.0017,0
2012,"UNK","Saithe",958.218,874533.08
2015,"UNK","Saithe",87.5273,80724.03
2015,"21E5","Saithe",0.0014,2.2
2012,"43D8","Saithe",0.2499,200
2015,"44F7","Saithe",0.0048,5.09
2013,"45F5","Saithe",3.6294,3061.85
2015,"49F4","Saithe",0.054,33.52
2015,"52E2","Saithe",0.0451,47.55
2014,"52E5","Saithe",0.3805,260.54
2015,"52E5","Saithe",16.2642,10661.1
2014,"53E5","Saithe",0.9638,917.99
2015,"53E5","Saithe",7.8212,5126.78
2012,"53E9","Saithe",0.9044,760.16
2013,"53E9","Saithe",0.8247,528
2015,"53E9","Saithe",1.1396,875.26
2013,"54F4","Saithe",5.8096,5762.16
2014,"54F4","Saithe",0.5948,624.89
2015,"54F4","Saithe",6.5476,10476.12
2015,"59F8","Saithe",0.3953,632.44
2014,"59F9","Saithe",1.3711,1442.03
2015,"59F9","Saithe",25.5299,24432.49
2013,"59G0","Saithe",1.4849,1474.27
2014,"59G0","Saithe",14.0059,14730.38
2015,"59G0","Saithe",124.3946,93875.28
2013,"63G0","Saithe",1.41,1398.2
2014,"63G0","Saithe",1.4896,1566.37
2015,"63G0","Saithe",5.3894,4389.62
2014,"65G0","Saithe",1.5463,1624.5
2013,"71H1","Saithe",0.3124,310.27
2014,"71H1","Saithe",6.7293,4892.06
2015,"71H1","Saithe",0.2271,202.04
2015,"74J2","Saithe",0.5409,308.78
2015,"74J4","Saithe",0.1176,68.89
2014,"79G5","Saithe",0.4761,500.77
2013,"82H7","Saithe",0.0017,0
2012,"25D9","Saithe",0.0067,7.85
2012,"46D6","Saithe",0.144,196.63
2014,"54E3","Saithe",1.1733,1004.18
2014,"66G1","Saithe",3.7487,3938.34
2014,"67G3","Saithe",1.3095,1375.98
2013,"67G4","Saithe",23.6748,23476.15
2014,"67G4","Saithe",0.7148,751.09
2014,"69J2","Saithe",0.0593,62.27
2014,"70H1","Saithe",2.5609,2063.36
2014,"71H0","Saithe",1.6213,1546.58
2012,"73J2","Saithe",0.4507,491.7
2013,"73J2","Saithe",0.2138,211.99
2013,"83J3","Saithe",0.017,0
2013,"42D2","Saithe",0.2229,204.88
2013,"49A2","Saithe",0.0472,0
2013,"52E7","Saithe",1.7112,1538.97
2013,"57F8","Saithe",3.2498,3227.43
2013,"58F9","Saithe",3.1723,3145.7
2013,"59B4","Saithe",0.78,578.5
2013,"59B9","Saithe",1.2336,939.58
2013,"60B8","Saithe",0.402,324.93
2013,"72J2","Saithe",0.4188,284.85
2012,"42D7","Saithe",0.0242,23.33
2012,"43D4","Saithe",0.0625,62.93
2016,"28E4","Sand Eels",0.334,806.5
2012,"29E4","Sand Eels",14.0272,30266.5
2013,"29E4","Sand Eels",15.1197,25390.06
2014,"29E4","Sand Eels",12.499,29181.25
2015,"29E4","Sand Eels",16.3685,28177.37
2016,"29E4","Sand Eels",20.5846,40839.84
2012,"29E6","Sand Eels",0.418,858
2014,"29E6","Sand Eels",1.1886,2928.86
2015,"29E6","Sand Eels",0.088,183.7
2012,"30E6","Sand Eels",4.8225,10064.25
2013,"30E6","Sand Eels",2.995,5666.55
2014,"30E6","Sand Eels",0.605,907.5
2015,"30E6","Sand Eels",0.26,468
2012,"32F1","Sand Eels",5e-04,2
2012,"37E5","Sand Eels",0.5243,602.74
2013,"37E5","Sand Eels",0.385,539.63
2014,"37E5","Sand Eels",0.195,273
2015,"37E5","Sand Eels",0.2056,288.05
2016,"37E5","Sand Eels",0.3625,507.5
2013,"37F0","Sand Eels",1212.9995,227774.3
2013,"38F1","Sand Eels",663,124496.54
2014,"38F1","Sand Eels",30,5633.33
2015,"38F1","Sand Eels",912.7965,171402.75
2013,"39F1","Sand Eels",560,105155.38
2015,"40F2","Sand Eels",1087.2383,204158.7
2015,"20E6","Sardines",3.75,1500
2012,"27E4","Sardines",1.4,474
2013,"27E4","Sardines",12.6,0
2012,"27E5","Sardines",29.717,7256.27
2012,"27E6","Sardines",74.6792,5488.5
2012,"27E7","Sardines",55.1961,15178.91
2016,"27E7","Sardines",143.8548,54367.7
2012,"28E4","Sardines",15.2029,1698.13
2013,"28E4","Sardines",206.7666,42895.3
2014,"28E4","Sardines",6.3847,2585.5
2015,"28E4","Sardines",169.3838,62356.17
2016,"28E4","Sardines",0.0288,21.1
2012,"28E5","Sardines",128.377,38515.35
2013,"28E5","Sardines",71.7486,26000.6
2014,"28E5","Sardines",22.8207,7987.24
2016,"28E5","Sardines",364.3272,138077.71
2012,"28E6","Sardines",0.0408,40.09
2014,"28E6","Sardines",96.9223,33922.8
2012,"28E7","Sardines",24.3377,6692.86
2013,"28E7","Sardines",0.0128,10.62
2015,"28E7","Sardines",22.597,5124.29
2016,"28E7","Sardines",355.9423,134468.5
2016,"28E9","Sardines",1.2211,112.87
2016,"28F0","Sardines",0.0105,44.63
2012,"29E4","Sardines",1649.3359,402303.84
2013,"29E4","Sardines",1528.248,282584.68
2014,"29E4","Sardines",1994.7165,533303.85
2015,"29E4","Sardines",2334.718,910239.52
2016,"29E4","Sardines",4505.5005,1441175.65
2012,"29E5","Sardines",2080.825,543947.61
2013,"29E5","Sardines",1871.6744,619970.24
2014,"29E5","Sardines",1459.9033,286319.36
2015,"29E5","Sardines",1651.1402,605585.51
2016,"29E5","Sardines",3128.5821,1095638.35
2012,"29E6","Sardines",178.6596,41913.35
2013,"29E6","Sardines",0.92,665.78
2014,"29E6","Sardines",91.3043,32218.38
2015,"29E6","Sardines",38.3387,12821.52
2016,"29E6","Sardines",539.1524,153140.4
2012,"29E7","Sardines",99.5757,13917.86
2013,"29E7","Sardines",0.271,75.6
2015,"29E7","Sardines",0.15,12
2016,"29E7","Sardines",77.0851,28128.22
2012,"29E9","Sardines",4e-04,0.53
2013,"29E9","Sardines",0.0064,5.31
2014,"29E9","Sardines",143.673,50285.52
2015,"29E9","Sardines",9.2278,2223.49
2016,"29E9","Sardines",4.1957,470.52
2013,"29F0","Sardines",17.1214,4711.93
2015,"29F0","Sardines",21.4872,5446.28
2016,"29F0","Sardines",72.5784,23644.29
2016,"29F1","Sardines",0.0095,28.44
2016,"30E4","Sardines",0.96,538.4
2012,"30E6","Sardines",0.0012,0.39
2013,"30E6","Sardines",0.607,405
2014,"30E6","Sardines",1.037,359.04
2015,"30E6","Sardines",0.0391,24.86
2016,"30E6","Sardines",36.058,7076.6
2012,"30E7","Sardines",0.0175,20.25
2012,"30E8","Sardines",68.212,20629.65
2012,"30E9","Sardines",4e-04,0.52
2013,"30E9","Sardines",0.0013,2.01
2014,"30E9","Sardines",0.013,38.2
2015,"30E9","Sardines",0.0076,7.7
2016,"30E9","Sardines",9.6724,3010.93
2012,"30F0","Sardines",0.073,113.34
2013,"30F0","Sardines",0.0056,8.91
2014,"30F0","Sardines",0.0047,7.42
2015,"30F0","Sardines",27.6696,6736.36
2016,"30F0","Sardines",27.9822,7708.72
2012,"30F1","Sardines",17.2545,4755.96
2014,"30F1","Sardines",76.2652,26692.82
2015,"30F1","Sardines",25.3659,7023
2016,"30F1","Sardines",109.003,36860.84
2012,"31E5","Sardines",0.0012,2.07
2015,"31E5","Sardines",0.84,502
2016,"31E5","Sardines",12.875,3525
2013,"31E6","Sardines",12.147,4251.45
2016,"31F1","Sardines",1.3309,1856.09
2016,"31F2","Sardines",0.1896,280.77
2012,"32F1","Sardines",0.003,10.5
2013,"32F1","Sardines",2.385,715.5
2016,"33E5","Sardines",0.0039,8.74
2012,"33F1","Sardines",0.008,8.63
2014,"33F1","Sardines",0.0172,35.68
2016,"33F1","Sardines",0.001,2.7
2012,"34F1","Sardines",0.0067,18.75
2013,"34F1","Sardines",0.0026,8.9
2014,"34F1","Sardines",0.005,14.8
2015,"34F1","Sardines",0.0092,21.13
2016,"34F1","Sardines",0.0045,4.5
2012,"37E5","Sardines",0.0027,1.38
2013,"37E5","Sardines",0.0014,1.66
2012,"UNK","Sardines",4183.3081,1369592.07
2013,"19E7","Sardines",188.7456,51905.06
2015,"21E5","Sardines",2.768,1107.2
2013,"18E7","Sardines",63.3897,17432.2
2016,"20E4","Scallops",2.9083,5912.21
2016,"24E6","Scallops",0.5544,1484
2014,"25E0","Scallops",0.0084,0
2012,"25E2","Scallops",0.135,23.88
2013,"25E2","Scallops",0.0128,11.79
2014,"25E2","Scallops",0.0846,74.73
2015,"25E2","Scallops",0.0842,141.2
2012,"25E3","Scallops",0.4022,200.37
2013,"25E3","Scallops",0.4823,620.58
2014,"25E3","Scallops",0.1525,178.64
2015,"25E3","Scallops",1.0252,1490.41
2016,"25E3","Scallops",0.0785,161.47
2014,"25E4","Scallops",0.2457,292.61
2012,"25E5","Scallops",0.8223,1184.23
2013,"25E5","Scallops",0.965,1436.57
2016,"25E5","Scallops",4.8369,11801.57
2012,"26D9","Scallops",0.0167,41.12
2014,"26E1","Scallops",0.0584,0
2012,"26E2","Scallops",0.2193,141.62
2013,"26E2","Scallops",0.0866,99.41
2014,"26E2","Scallops",1.3089,1451.57
2015,"26E2","Scallops",0.4708,793.51
2016,"26E2","Scallops",1.5734,3204.33
2012,"26E3","Scallops",3.4803,1218.51
2013,"26E3","Scallops",8.1328,10067.21
2014,"26E3","Scallops",7.4255,8515.22
2015,"26E3","Scallops",4.8375,8024.67
2016,"26E3","Scallops",2.5059,4573.74
2012,"26E4","Scallops",9.0507,13002.9
2013,"26E4","Scallops",0.1655,97.08
2014,"26E4","Scallops",0.6087,919.61
2015,"26E4","Scallops",0.4174,786.35
2016,"26E4","Scallops",0.3855,721.5
2013,"26E5","Scallops",0.038,168
2014,"26E5","Scallops",0.737,877.83
2015,"26E5","Scallops",0.0302,51
2012,"26E6","Scallops",4.3432,7248.86
2015,"26E6","Scallops",0.0756,75
2012,"27E1","Scallops",0.0748,89.76
2014,"27E1","Scallops",0.0845,1.31
2015,"27E1","Scallops",8e-04,0.94
2012,"27E2","Scallops",0.2349,185.59
2013,"27E2","Scallops",0.2204,158.13
2014,"27E2","Scallops",0.2652,171.68
2015,"27E2","Scallops",0.301,509.41
2016,"27E2","Scallops",0.2937,532.22
2012,"27E3","Scallops",8.5538,4818.18
2013,"27E3","Scallops",7.128,4805.84
2014,"27E3","Scallops",5.4038,5309.85
2015,"27E3","Scallops",8.1345,14005.5
2016,"27E3","Scallops",5.1361,11662.15
2012,"27E4","Scallops",14.1053,18133.23
2013,"27E4","Scallops",12.9352,18926.77
2014,"27E4","Scallops",9.1283,12492.69
2015,"27E4","Scallops",11.4879,20721.03
2016,"27E4","Scallops",9.625,19892.69
2012,"27E5","Scallops",0.5732,521.08
2013,"27E5","Scallops",8.2055,13614.74
2014,"27E5","Scallops",35.7502,54400.79
2015,"27E5","Scallops",48.5008,91277.52
2016,"27E5","Scallops",0.7559,1772.46
2012,"27E6","Scallops",890.9291,1556189.53
2013,"27E6","Scallops",1074.528,1606584.61
2014,"27E6","Scallops",259.7774,361603.93
2015,"27E6","Scallops",371.3139,590553.54
2016,"27E6","Scallops",144.6157,272474.09
2012,"27E7","Scallops",491.1851,893311.57
2013,"27E7","Scallops",150.2215,318007.23
2014,"27E7","Scallops",133.8149,296726.07
2015,"27E7","Scallops",115.6249,258408.76
2016,"27E7","Scallops",154.3169,261810.04
2012,"27E9","Scallops",43.6953,76931.99
2013,"27E9","Scallops",13.5997,20288.08
2015,"27E9","Scallops",14.183,30529.68
2016,"27E9","Scallops",21.1743,46933.44
2012,"28E0","Scallops",0.0393,104.55
2012,"28E1","Scallops",0.0863,124.61
2014,"28E1","Scallops",0.0088,0.38
2012,"28E2","Scallops",0.0144,13.52
2013,"28E2","Scallops",0.0096,10.87
2014,"28E2","Scallops",0.0052,4.79
2015,"28E2","Scallops",0.0327,55.35
2016,"28E2","Scallops",0.0321,54.4
2012,"28E3","Scallops",5.9313,8646.09
2013,"28E3","Scallops",115.8913,178229.46
2014,"28E3","Scallops",13.5934,25419.56
2015,"28E3","Scallops",76.4819,119774.09
2016,"28E3","Scallops",11.2842,22194.5
2012,"28E4","Scallops",85.2657,140819.52
2013,"28E4","Scallops",272.4,445686.59
2014,"28E4","Scallops",187.6519,322406.04
2015,"28E4","Scallops",293.17,512339.37
2016,"28E4","Scallops",254.7662,544438.03
2012,"28E5","Scallops",451.0454,777047.31
2013,"28E5","Scallops",572.9665,970550.93
2014,"28E5","Scallops",354.2749,551834.57
2015,"28E5","Scallops",1070.9038,1857881.53
2016,"28E5","Scallops",975.1611,1937079.88
2012,"28E6","Scallops",581.84,902166.97
2013,"28E6","Scallops",1534.7493,2309505.24
2014,"28E6","Scallops",644.7202,951131.14
2015,"28E6","Scallops",331.505,550259.06
2016,"28E6","Scallops",245.2331,530575.15
2012,"28E7","Scallops",697.2869,1098013.6
2013,"28E7","Scallops",264.7469,419170.46
2014,"28E7","Scallops",277.8036,426740.94
2015,"28E7","Scallops",188.7124,335417.82
2016,"28E7","Scallops",346.9613,850930.39
2012,"28E8","Scallops",6.3471,11223.41
2013,"28E8","Scallops",1.7942,3045.38
2015,"28E8","Scallops",0.0661,264.3
2016,"28E8","Scallops",2.1327,4653.23
2012,"28E9","Scallops",3614.2523,4388858.86
2013,"28E9","Scallops",470.6601,724582.92
2014,"28E9","Scallops",139.6361,259608.1
2015,"28E9","Scallops",1228.1228,2667253.81
2016,"28E9","Scallops",1166.526,2575364.99
2012,"28F0","Scallops",11.6157,16211.06
2014,"28F0","Scallops",16.2939,26718.14
2015,"28F0","Scallops",3.9409,7532.31
2016,"28F0","Scallops",21.5236,47747.63
2012,"29D9","Scallops",0.0135,41.12
2012,"29E0","Scallops",0.2507,317.13
2012,"29E1","Scallops",0.2749,435.13
2012,"29E2","Scallops",0.0108,10.3
2014,"29E2","Scallops",0.0262,24.99
2016,"29E2","Scallops",1e-04,0.46
2012,"29E3","Scallops",1.8577,2683.59
2013,"29E3","Scallops",0.3868,755.11
2014,"29E3","Scallops",0.9565,1672.55
2015,"29E3","Scallops",2.2539,3359.53
2016,"29E3","Scallops",0.1053,218.4
2012,"29E4","Scallops",121.3909,142293.35
2013,"29E4","Scallops",340.2157,570090.11
2014,"29E4","Scallops",169.1514,310183.12
2015,"29E4","Scallops",233.9906,452283.43
2016,"29E4","Scallops",159.5126,355248.66
